year,county,facilityType,vmt,laneMiles,minElast,maxElast
2020,Lake of the Woods,Local,7874707,1044,0.3,0.5
2020,Lake of the Woods,Major Collector,12883692,219,0.5,0.7
2020,Lake of the Woods,Minor Arterial,8852119,61,0.5,0.7
2020,Lake of the Woods,Minor Collector,3208760,176,0.5,0.7
2020,Lake of the Woods,Principal Arterial,16526648,52,0.7,1
2020,Le Sueur,Local,41027868,1389,0.3,0.5
2020,Le Sueur,Major Collector,58007806,319,0.5,0.7
2020,Le Sueur,Minor Arterial,89807190,158,0.5,0.7
2020,Le Sueur,Minor Collector,28847640,234,0.5,0.7
2020,Le Sueur,Principal Arterial,47128835,34,0.7,1
2020,Lincoln,Local,18087770,1475,0.3,0.5
2020,Lincoln,Major Collector,17639514,320,0.5,0.7
2020,Lincoln,Minor Arterial,21911914,128,0.5,0.7
2020,Lincoln,Minor Collector,4511103,183,0.5,0.7
2020,Lincoln,Principal Arterial,11934571,42,0.7,1
2020,Lyon,Local,37372079,1933,0.3,0.5
2020,Lyon,Major Collector,47013547,418,0.5,0.7
2020,Lyon,Minor Arterial,46060460,116,0.5,0.7
2020,Lyon,Minor Collector,18916919,320,0.5,0.7
2020,Lyon,Principal Arterial,101075233,204,0.7,1
2020,Mahnomen,Local,9788031,982,0.3,0.5
2020,Mahnomen,Major Collector,17750487,196,0.5,0.7
2020,Mahnomen,Minor Arterial,13672433,61,0.5,0.7
2020,Mahnomen,Minor Collector,5398755,153,0.5,0.7
2020,Mahnomen,Principal Arterial,24318051,49,0.7,1
2020,Marshall,Local,55313514,4174,0.3,0.5
2020,Marshall,Major Collector,24705159,578,0.5,0.7
2020,Marshall,Minor Arterial,56593008,349,0.5,0.7
2020,Marshall,Minor Collector,8890166,449,0.5,0.7
2020,Marshall,Principal Arterial,15640032,52,0.7,1
2020,Martin,Interstate,82453620,125,0.7,1
2020,Martin,Local,42037561,2029,0.3,0.5
2020,Martin,Major Collector,78668737,455,0.5,0.7
2020,Martin,Minor Arterial,32134034,88,0.5,0.7
2020,Martin,Minor Collector,14258961,345,0.5,0.7
2020,Martin,Principal Arterial,16767535,25,0.7,1
2020,McLeod,Local,40887931,1465,0.3,0.5
2020,McLeod,Major Collector,60229753,307,0.5,0.7
2020,McLeod,Minor Arterial,45503011,80,0.5,0.7
2020,McLeod,Minor Collector,23279940,204,0.5,0.7
2020,McLeod,Principal Arterial,156913248,186,0.7,1
2020,Meeker,Local,36395099,1759,0.3,0.5
2020,Meeker,Major Collector,49110073,372,0.5,0.7
2020,Meeker,Minor Arterial,56541318,162,0.5,0.7
2020,Meeker,Minor Collector,10427014,200,0.5,0.7
2020,Meeker,Principal Arterial,80581036,101,0.7,1
2020,Mille Lacs,Freeway/Expressway,16705527,12,0.7,1
2020,Mille Lacs,Local,34174603,1435,0.3,0.5
2020,Mille Lacs,Major Collector,41879186,291,0.5,0.7
2020,Mille Lacs,Minor Arterial,74358527,112,0.5,0.7
2020,Mille Lacs,Minor Collector,11787267,166,0.5,0.7
2020,Mille Lacs,Principal Arterial,223017805,199,0.7,1
2020,Morrison,Freeway/Expressway,57076012,52,0.7,1
2020,Morrison,Local,58574932,2564,0.3,0.5
2020,Morrison,Major Collector,87732483,673,0.5,0.7
2020,Morrison,Minor Arterial,65209051,156,0.5,0.7
2020,Morrison,Minor Collector,26610428,378,0.5,0.7
2020,Morrison,Principal Arterial,171065212,170,0.7,1
2020,Mower,Interstate,119511200,122,0.7,1
2020,Mower,Local,55229591,2181,0.3,0.5
2020,Mower,Major Collector,59284429,493,0.5,0.7
2020,Mower,Minor Arterial,69806092,155,0.5,0.7
2020,Mower,Minor Collector,23599295,255,0.5,0.7
2020,Mower,Principal Arterial,38382017,49,0.7,1
2020,Murray,Local,24111021,1970,0.3,0.5
2020,Murray,Major Collector,25278656,410,0.5,0.7
2020,Murray,Minor Arterial,25390552,124,0.5,0.7
2020,Murray,Minor Collector,4289445,191,0.5,0.7
2020,Murray,Principal Arterial,40197261,58,0.7,1
2020,Nicollet,Freeway/Expressway,23851330,17,0.7,1
2020,Nicollet,Local,36823290,1130,0.3,0.5
2020,Nicollet,Major Collector,47339301,297,0.5,0.7
2020,Nicollet,Minor Arterial,43311114,86,0.5,0.7
2020,Nicollet,Minor Collector,15819060,200,0.5,0.7
2020,Nicollet,Principal Arterial,195218057,171,0.7,1
2020,Nobles,Interstate,98718317,121,0.7,1
2020,Nobles,Local,41289338,2096,0.3,0.5
2020,Nobles,Major Collector,45082415,380,0.5,0.7
2020,Nobles,Minor Arterial,23592263,87,0.5,0.7
2020,Nobles,Minor Collector,15871236,321,0.5,0.7
2020,Nobles,Principal Arterial,61189044,114,0.7,1
2020,Norman,Local,18431750,2130,0.3,0.5
2020,Norman,Major Collector,13511168,326,0.5,0.7
2020,Norman,Minor Arterial,56992050,290,0.5,0.7
2020,Norman,Minor Collector,4472039,263,0.5,0.7
2020,Olmsted,Freeway/Expressway,306823181,111,0.7,1
2020,Olmsted,Interstate,95090582,109,0.7,1
2020,Olmsted,Local,176608418,2480,0.3,0.5
2020,Olmsted,Major Collector,196128866,514,0.5,0.7
2020,Olmsted,Minor Arterial,325297596,402,0.5,0.7
2020,Olmsted,Minor Collector,45539284,280,0.5,0.7
2020,Olmsted,Principal Arterial,191521010,103,0.7,1
2020,Otter Tail,Interstate,158201397,131,0.7,1
2020,Otter Tail,Local,103499044,5658,0.3,0.5
2020,Otter Tail,Major Collector,132885424,909,0.5,0.7
2020,Otter Tail,Minor Arterial,128703845,316,0.5,0.7
2020,Otter Tail,Minor Collector,57975101,824,0.5,0.7
2020,Otter Tail,Principal Arterial,174879390,324,0.7,1
2020,Pennington,Local,23847178,1620,0.3,0.5
2020,Pennington,Major Collector,19347381,202,0.5,0.7
2020,Pennington,Minor Arterial,58998960,224,0.5,0.7
2020,Pennington,Minor Collector,5073506,181,0.5,0.7
2020,Pennington,Principal Arterial,20601666,36,0.7,1
2020,Pine,Interstate,259884285,200,0.7,1
2020,Pine,Local,50585683,2606,0.3,0.5
2020,Pine,Major Collector,47037852,388,0.5,0.7
2020,Pine,Minor Arterial,103210300,259,0.5,0.7
2020,Pine,Minor Collector,29718638,559,0.5,0.7
2020,Pine,Principal Arterial,14443359,19,0.7,1
2020,Pipestone,Local,22708182,1324,0.3,0.5
2020,Pipestone,Major Collector,23980961,295,0.5,0.7
2020,Pipestone,Minor Arterial,31252069,92,0.5,0.7
2020,Pipestone,Minor Collector,5191060,162,0.5,0.7
2020,Pipestone,Principal Arterial,32972847,61,0.7,1
2020,Polk,Local,61127199,5075,0.3,0.5
2020,Polk,Major Collector,66342452,859,0.5,0.7
2020,Polk,Minor Arterial,102936334,476,0.5,0.7
2020,Polk,Minor Collector,14135265,664,0.5,0.7
2020,Polk,Principal Arterial,122459357,355,0.7,1
2020,Pope,Local,24030574,1740,0.3,0.5
2020,Pope,Major Collector,30604968,307,0.5,0.7
2020,Pope,Minor Arterial,47927030,127,0.5,0.7
2020,Pope,Minor Collector,9590560,255,0.5,0.7
2020,Pope,Principal Arterial,33757686,70,0.7,1
2020,Ramsey,Freeway/Expressway,341356468,67,0.7,1
2020,Ramsey,Interstate,1687791608,317,0.7,1
2020,Ramsey,Local,403871606,3157,0.3,0.5
2020,Ramsey,Major Collector,196055695,359,0.5,0.7
2020,Ramsey,Minor Arterial,1072657251,965,0.5,0.7
2020,Ramsey,Principal Arterial,101134033,52,0.7,1
2020,Red Lake,Local,11727373,1109,0.3,0.5
2020,Red Lake,Major Collector,9883313,165,0.5,0.7
2020,Red Lake,Minor Arterial,18850281,115,0.5,0.7
2020,Red Lake,Minor Collector,1638570,117,0.5,0.7
2020,Red Lake,Principal Arterial,10593000,37,0.7,1
2020,Redwood,Local,38166330,2393,0.3,0.5
2020,Redwood,Major Collector,53512910,521,0.5,0.7
2020,Redwood,Minor Arterial,27640033,104,0.5,0.7
2020,Redwood,Minor Collector,9952763,273,0.5,0.7
2020,Redwood,Principal Arterial,69102912,162,0.7,1
2020,Renville,Local,46145877,2728,0.3,0.5
2020,Renville,Major Collector,51449113,538,0.5,0.7
2020,Renville,Minor Arterial,33863139,99,0.5,0.7
2020,Renville,Minor Collector,11859007,325,0.5,0.7
2020,Renville,Principal Arterial,90216727,152,0.7,1
2020,Rice,Interstate,254544424,101,0.7,1
2020,Rice,Local,65312846,1637,0.3,0.5
2020,Rice,Major Collector,81133077,354,0.5,0.7
2020,Rice,Minor Arterial,137253866,192,0.5,0.7
2020,Rice,Minor Collector,32748022,273,0.5,0.7
2020,Rice,Principal Arterial,63872118,46,0.7,1
2020,Rock,Interstate,68855157,82,0.7,1
2020,Rock,Local,23697508,1367,0.3,0.5
2020,Rock,Major Collector,32225660,296,0.5,0.7
2020,Rock,Minor Arterial,23319444,57,0.5,0.7
2020,Rock,Minor Collector,8805837,237,0.5,0.7
2020,Rock,Principal Arterial,11082584,35,0.7,1
2020,Roseau,Local,32208202,3124,0.3,0.5
2020,Roseau,Major Collector,21981735,432,0.5,0.7
2020,Roseau,Minor Arterial,12416105,103,0.5,0.7
2020,Roseau,Minor Collector,20307011,538,0.5,0.7
2020,Roseau,Principal Arterial,69930615,158,0.7,1
2020,Saint Louis,Freeway/Expressway,5477628,4,0.7,1
2020,Saint Louis,Interstate,156303047,63,0.7,1
2020,Saint Louis,Local,286816963,7035,0.3,0.5
2020,Saint Louis,Major Collector,266585050,1473,0.5,0.7
2020,Saint Louis,Minor Arterial,452993289,995,0.5,0.7
2020,Saint Louis,Minor Collector,102843788,1425,0.5,0.7
2020,Saint Louis,Principal Arterial,594766860,820,0.7,1
2020,Scott,Freeway/Expressway,160806051,46,0.7,1
2020,Scott,Interstate,96293833,24,0.7,1
2020,Scott,Local,161734147,1826,0.3,0.5
2020,Scott,Major Collector,58648996,153,0.5,0.7
2020,Scott,Minor Arterial,432198280,598,0.5,0.7
2020,Scott,Minor Collector,16352164,146,0.5,0.7
2020,Scott,Principal Arterial,296852350,150,0.7,1
2020,Sherburne,Freeway/Expressway,5754005,4,0.7,1
2020,Sherburne,Local,101254166,1822,0.3,0.5
2020,Sherburne,Major Collector,108813511,321,0.5,0.7
2020,Sherburne,Minor Arterial,125580429,194,0.5,0.7
2020,Sherburne,Minor Collector,34140739,172,0.5,0.7
2020,Sherburne,Principal Arterial,466482954,244,0.7,1
2020,Sibley,Local,26917193,1533,0.3,0.5
2020,Sibley,Major Collector,43926448,320,0.5,0.7
2020,Sibley,Minor Arterial,70746264,182,0.5,0.7
2020,Sibley,Minor Collector,11948094,235,0.5,0.7
2020,Sibley,Principal Arterial,25975685,34,0.7,1
2020,Stearns,Interstate,521706724,231,0.7,1
2020,Stearns,Local,213539798,4400,0.3,0.5
2020,Stearns,Major Collector,227585207,880,0.5,0.7
2020,Stearns,Minor Arterial,236819920,324,0.5,0.7
2020,Stearns,Minor Collector,74294147,608,0.5,0.7
2020,Stearns,Principal Arterial,394004711,323,0.7,1
2020,Steele,Freeway/Expressway,35263242,43,0.7,1
2020,Steele,Interstate,194508801,98,0.7,1
2020,Steele,Local,48453038,1180,0.3,0.5
2020,Steele,Major Collector,73416575,396,0.5,0.7
2020,Steele,Minor Arterial,45509546,88,0.5,0.7
2020,Steele,Minor Collector,25898497,242,0.5,0.7
2020,Steele,Principal Arterial,43902534,53,0.7,1
2020,Stevens,Local,17408382,1495,0.3,0.5
2020,Stevens,Major Collector,20353713,274,0.5,0.7
2020,Stevens,Minor Arterial,30858038,90,0.5,0.7
2020,Stevens,Minor Collector,5145053,215,0.5,0.7
2020,Stevens,Principal Arterial,21535547,61,0.7,1
2020,Swift,Local,29109067,1907,0.3,0.5
2020,Swift,Major Collector,22250537,397,0.5,0.7
2020,Swift,Minor Arterial,29966143,119,0.5,0.7
2020,Swift,Minor Collector,6305048,282,0.5,0.7
2020,Swift,Principal Arterial,40093425,126,0.7,1
2020,Todd,Interstate,38137254,24,0.7,1
2020,Todd,Local,42225821,2629,0.3,0.5
2020,Todd,Major Collector,63773728,513,0.5,0.7
2020,Todd,Minor Arterial,21709523,81,0.5,0.7
2020,Todd,Minor Collector,20764134,366,0.5,0.7
2020,Todd,Principal Arterial,98720104,185,0.7,1
2020,Traverse,Local,12640657,1606,0.3,0.5
2020,Traverse,Major Collector,11370311,273,0.5,0.7
2020,Traverse,Minor Arterial,19920466,120,0.5,0.7
2020,Traverse,Minor Collector,1386338,195,0.5,0.7
2020,Wabasha,Local,34131799,1316,0.3,0.5
2020,Wabasha,Major Collector,41667462,314,0.5,0.7
2020,Wabasha,Minor Arterial,64122360,166,0.5,0.7
2020,Wabasha,Minor Collector,12411795,159,0.5,0.7
2020,Wabasha,Principal Arterial,50874144,99,0.7,1
2020,Wadena,Local,27274025,1348,0.3,0.5
2020,Wadena,Major Collector,32226893,271,0.5,0.7
2020,Wadena,Minor Arterial,1199726,2,0.5,0.7
2020,Wadena,Minor Collector,9499149,193,0.5,0.7
2020,Wadena,Principal Arterial,81767621,110,0.7,1
2020,Waseca,Freeway/Expressway,23662710,39,0.7,1
2020,Waseca,Local,25476398,1115,0.3,0.5
2020,Waseca,Major Collector,29687061,225,0.5,0.7
2020,Waseca,Minor Arterial,60113823,173,0.5,0.7
2020,Waseca,Minor Collector,11937727,213,0.5,0.7
2020,Waseca,Principal Arterial,31806956,47,0.7,1
2020,Washington,Freeway/Expressway,116485471,37,0.7,1
2020,Washington,Interstate,611697195,137,0.7,1
2020,Washington,Local,341611943,2795,0.3,0.5
2020,Washington,Major Collector,111944097,320,0.5,0.7
2020,Washington,Minor Arterial,671219296,751,0.5,0.7
2020,Washington,Minor Collector,18189580,124,0.5,0.7
2020,Washington,Principal Arterial,199932811,68,0.7,1
2020,Watonwan,Freeway/Expressway,5966736,9,0.7,1
2020,Watonwan,Local,22885464,1150,0.3,0.5
2020,Watonwan,Major Collector,25962888,239,0.5,0.7
2020,Watonwan,Minor Arterial,23852311,98,0.5,0.7
2020,Watonwan,Minor Collector,7459944,192,0.5,0.7
2020,Watonwan,Principal Arterial,74502628,138,0.7,1
2020,Wilkin,Interstate,49828800,45,0.7,1
2020,Wilkin,Local,19381469,2009,0.3,0.5
2020,Wilkin,Major Collector,19113113,271,0.5,0.7
2020,Wilkin,Minor Arterial,33839686,203,0.5,0.7
2020,Wilkin,Minor Collector,6671853,259,0.5,0.7
2020,Wilkin,Principal Arterial,17529438,32,0.7,1
2020,Winona,Interstate,194108913,176,0.7,1
2020,Winona,Local,59456743,1586,0.3,0.5
2020,Winona,Major Collector,57933796,344,0.5,0.7
2020,Winona,Minor Arterial,93895645,139,0.5,0.7
2020,Winona,Minor Collector,20334055,279,0.5,0.7
2020,Winona,Principal Arterial,127416238,156,0.7,1
2020,Wright,Interstate,425863839,108,0.7,1
2020,Wright,Local,162605391,2880,0.3,0.5
2020,Wright,Major Collector,218822076,506,0.5,0.7
2020,Wright,Minor Arterial,252003944,276,0.5,0.7
2020,Wright,Minor Collector,77377456,471,0.5,0.7
2020,Wright,Principal Arterial,263607404,129,0.7,1
2020,Yellow Medicine,Local,27707539,2150,0.3,0.5
2020,Yellow Medicine,Major Collector,26138205,357,0.5,0.7
2020,Yellow Medicine,Minor Arterial,38829083,205,0.5,0.7
2020,Yellow Medicine,Minor Collector,8404839,248,0.5,0.7
2020,Yellow Medicine,Principal Arterial,29329777,58,0.7,1
2021,Aitkin,Local,23941585,2273,0.3,0.5
2021,Aitkin,Major Collector,35977017,420,0.5,0.7
2021,Aitkin,Minor Arterial,90451412,309,0.5,0.7
2021,Aitkin,Minor Collector,10094172,384,0.5,0.7
2021,Aitkin,Principal Arterial,111869146,179,0.7,1
2021,Anoka,Freeway/Expressway,394830423,73,0.7,1
2021,Anoka,Interstate,494668024,105,0.7,1
2021,Anoka,Local,419627445,3403,0.3,0.5
2021,Anoka,Major Collector,270817545,498,0.5,0.7
2021,Anoka,Minor Arterial,907270468,757,0.5,0.7
2021,Anoka,Minor Collector,61034587,285,0.5,0.7
2021,Anoka,Principal Arterial,485960029,170,0.7,1
2021,Becker,Local,50539195,3037,0.3,0.5
2021,Becker,Major Collector,95560662,641,0.5,0.7
2021,Becker,Minor Arterial,12798906,15,0.5,0.7
2021,Becker,Minor Collector,42125790,437,0.5,0.7
2021,Becker,Principal Arterial,227573137,241,0.7,1
2021,Beltrami,Freeway/Expressway,25902006,31,0.7,1
2021,Beltrami,Local,42820821,3124,0.3,0.5
2021,Beltrami,Major Collector,114890570,708,0.5,0.7
2021,Beltrami,Minor Arterial,89990631,312,0.5,0.7
2021,Beltrami,Minor Collector,15195990,365,0.5,0.7
2021,Beltrami,Principal Arterial,126944645,164,0.7,1
2021,Benton,Local,51900990,1325,0.3,0.5
2021,Benton,Major Collector,56380958,229,0.5,0.7
2021,Benton,Minor Arterial,95066670,150,0.5,0.7
2021,Benton,Minor Collector,15929633,176,0.5,0.7
2021,Benton,Principal Arterial,277179161,164,0.7,1
2021,Big Stone,Local,14209953,1309,0.3,0.5
2021,Big Stone,Major Collector,13947120,248,0.5,0.7
2021,Big Stone,Minor Arterial,29132384,132,0.5,0.7
2021,Big Stone,Minor Collector,3441521,154,0.5,0.7
2021,Big Stone,Principal Arterial,10569477,38,0.7,1
2021,Blue Earth,Freeway/Expressway,63101059,25,0.7,1
2021,Blue Earth,Local,76235269,2288,0.3,0.5
2021,Blue Earth,Major Collector,100338840,517,0.5,0.7
2021,Blue Earth,Minor Arterial,183302403,293,0.5,0.7
2021,Blue Earth,Minor Collector,43479197,412,0.5,0.7
2021,Blue Earth,Principal Arterial,182902667,167,0.7,1
2021,Brown,Local,48536535,1701,0.3,0.5
2021,Brown,Major Collector,52777997,365,0.5,0.7
2021,Brown,Minor Arterial,35545401,104,0.5,0.7
2021,Brown,Minor Collector,13332795,252,0.5,0.7
2021,Brown,Principal Arterial,78251663,114,0.7,1
2021,Carlton,Interstate,230094772,127,0.7,1
2021,Carlton,Local,40673200,1580,0.3,0.5
2021,Carlton,Major Collector,92725573,416,0.5,0.7
2021,Carlton,Minor Arterial,55017197,128,0.5,0.7
2021,Carlton,Minor Collector,20180799,249,0.5,0.7
2021,Carlton,Principal Arterial,59322522,81,0.7,1
2021,Carver,Freeway/Expressway,100740776,35,0.7,1
2021,Carver,Local,96581902,1408,0.3,0.5
2021,Carver,Major Collector,87121771,255,0.5,0.7
2021,Carver,Minor Arterial,401646168,441,0.5,0.7
2021,Carver,Minor Collector,15221729,136,0.5,0.7
2021,Carver,Principal Arterial,160915045,94,0.7,1
2021,Cass,Local,51142881,3468,0.3,0.5
2021,Cass,Major Collector,88612819,653,0.5,0.7
2021,Cass,Minor Arterial,95556138,274,0.5,0.7
2021,Cass,Minor Collector,23349146,550,0.5,0.7
2021,Cass,Principal Arterial,191687303,232,0.7,1
2021,Chippewa,Local,28433691,1681,0.3,0.5
2021,Chippewa,Major Collector,32776590,340,0.5,0.7
2021,Chippewa,Minor Arterial,19681360,113,0.5,0.7
2021,Chippewa,Minor Collector,5031155,170,0.5,0.7
2021,Chippewa,Principal Arterial,80575191,128,0.7,1
2021,Chisago,Interstate,368614203,121,0.7,1
2021,Chisago,Local,87432543,1494,0.3,0.5
2021,Chisago,Major Collector,99555558,321,0.5,0.7
2021,Chisago,Minor Arterial,139012742,181,0.5,0.7
2021,Chisago,Minor Collector,23404181,227,0.5,0.7
2021,Chisago,Principal Arterial,96783906,42,0.7,1
2021,Clay,Interstate,224655447,108,0.7,1
2021,Clay,Local,91682731,3011,0.3,0.5
2021,Clay,Major Collector,116835641,443,0.5,0.7
2021,Clay,Minor Arterial,145664199,308,0.5,0.7
2021,Clay,Minor Collector,26516191,391,0.5,0.7
2021,Clay,Principal Arterial,169162929,131,0.7,1
2021,Clearwater,Local,16121084,1693,0.3,0.5
2021,Clearwater,Major Collector,27654815,358,0.5,0.7
2021,Clearwater,Minor Arterial,31758337,139,0.5,0.7
2021,Clearwater,Minor Collector,10522057,270,0.5,0.7
2021,Clearwater,Principal Arterial,35263372,71,0.7,1
2021,Cook,Local,6679263,1255,0.3,0.5
2021,Cook,Major Collector,28123773,233,0.5,0.7
2021,Cook,Minor Collector,6893603,323,0.5,0.7
2021,Cook,Principal Arterial,77931226,160,0.7,1
2021,Cottonwood,Local,26617243,1697,0.3,0.5
2021,Cottonwood,Major Collector,37985649,405,0.5,0.7
2021,Cottonwood,Minor Arterial,17942833,96,0.5,0.7
2021,Cottonwood,Minor Collector,6116038,269,0.5,0.7
2021,Cottonwood,Principal Arterial,59289198,110,0.7,1
2021,Crow Wing,Local,142374904,3016,0.3,0.5
2021,Crow Wing,Major Collector,148762556,591,0.5,0.7
2021,Crow Wing,Minor Arterial,199439587,272,0.5,0.7
2021,Crow Wing,Minor Collector,23639333,229,0.5,0.7
2021,Crow Wing,Principal Arterial,375375302,263,0.7,1
2021,Dakota,Freeway/Expressway,289806016,71,0.7,1
2021,Dakota,Interstate,1019621201,199,0.7,1
2021,Dakota,Local,376140096,3404,0.3,0.5
2021,Dakota,Major Collector,380062601,602,0.5,0.7
2021,Dakota,Minor Arterial,954748308,851,0.5,0.7
2021,Dakota,Minor Collector,128959251,544,0.5,0.7
2021,Dakota,Principal Arterial,755484683,310,0.7,1
2021,Dodge,Local,33553183,1237,0.3,0.5
2021,Dodge,Major Collector,44936947,252,0.5,0.7
2021,Dodge,Minor Arterial,49162390,103,0.5,0.7
2021,Dodge,Minor Collector,19233791,220,0.5,0.7
2021,Dodge,Principal Arterial,88909271,94,0.7,1
2021,Douglas,Interstate,213864566,139,0.7,1
2021,Douglas,Local,51570214,2162,0.3,0.5
2021,Douglas,Major Collector,104866776,414,0.5,0.7
2021,Douglas,Minor Arterial,159034685,168,0.5,0.7
2021,Douglas,Minor Collector,51053576,324,0.5,0.7
2021,Faribault,Interstate,92960450,122,0.7,1
2021,Faribault,Local,34153102,1924,0.3,0.5
2021,Faribault,Major Collector,49796597,454,0.5,0.7
2021,Faribault,Minor Arterial,22205604,68,0.5,0.7
2021,Faribault,Minor Collector,9648912,377,0.5,0.7
2021,Faribault,Principal Arterial,25510832,53,0.7,1
2021,Fillmore,Local,44732894,2231,0.3,0.5
2021,Fillmore,Major Collector,50501946,435,0.5,0.7
2021,Fillmore,Minor Arterial,53275684,213,0.5,0.7
2021,Fillmore,Minor Collector,11143999,247,0.5,0.7
2021,Fillmore,Principal Arterial,77946949,106,0.7,1
2021,Freeborn,Interstate,291823873,224,0.7,1
2021,Freeborn,Local,53365456,2057,0.3,0.5
2021,Freeborn,Major Collector,60069042,432,0.5,0.7
2021,Freeborn,Minor Arterial,90972388,190,0.5,0.7
2021,Freeborn,Minor Collector,21970831,350,0.5,0.7
2021,Goodhue,Freeway/Expressway,25883586,11,0.7,1
2021,Goodhue,Local,66359463,2200,0.3,0.5
2021,Goodhue,Major Collector,90183603,388,0.5,0.7
2021,Goodhue,Minor Arterial,152578126,274,0.5,0.7
2021,Goodhue,Minor Collector,27049305,323,0.5,0.7
2021,Goodhue,Principal Arterial,361780476,202,0.7,1
2021,Grant,Interstate,49675979,38,0.7,1
2021,Grant,Local,14662229,1482,0.3,0.5
2021,Grant,Major Collector,16873511,221,0.5,0.7
2021,Grant,Minor Arterial,32919223,159,0.5,0.7
2021,Grant,Minor Collector,4349315,187,0.5,0.7
2021,Grant,Principal Arterial,15529682,52,0.7,1
2021,Hennepin,Freeway/Expressway,2156965349,389,0.7,1
2021,Hennepin,Interstate,3210862111,567,0.7,1
2021,Hennepin,Local,1027248089,7910,0.3,0.5
2021,Hennepin,Major Collector,808848108,1211,0.5,0.7
2021,Hennepin,Minor Arterial,2302610332,1896,0.5,0.7
2021,Hennepin,Minor Collector,229037656,899,0.5,0.7
2021,Hennepin,Principal Arterial,732045714,239,0.7,1
2021,Houston,Local,27765024,1173,0.3,0.5
2021,Houston,Major Collector,35991687,247,0.5,0.7
2021,Houston,Minor Arterial,97398487,172,0.5,0.7
2021,Houston,Minor Collector,11844000,259,0.5,0.7
2021,Houston,Principal Arterial,18720954,13,0.7,1
2021,Hubbard,Local,29543575,2021,0.3,0.5
2021,Hubbard,Major Collector,63632726,419,0.5,0.7
2021,Hubbard,Minor Arterial,35452760,94,0.5,0.7
2021,Hubbard,Minor Collector,19656153,286,0.5,0.7
2021,Hubbard,Principal Arterial,140918381,198,0.7,1
2021,Isanti,Local,43744360,1436,0.3,0.5
2021,Isanti,Major Collector,80841041,313,0.5,0.7
2021,Isanti,Minor Arterial,179820567,168,0.5,0.7
2021,Isanti,Minor Collector,22752769,199,0.5,0.7
2021,Isanti,Principal Arterial,83082721,47,0.7,1
2021,Itasca,Local,78447040,4449,0.3,0.5
2021,Itasca,Major Collector,117013312,723,0.5,0.7
2021,Itasca,Minor Arterial,70428955,401,0.5,0.7
2021,Itasca,Minor Collector,40955577,806,0.5,0.7
2021,Itasca,Principal Arterial,209167940,262,0.7,1
2021,Jackson,Interstate,85383811,121,0.7,1
2021,Jackson,Local,34306556,1884,0.3,0.5
2021,Jackson,Major Collector,43307888,461,0.5,0.7
2021,Jackson,Minor Arterial,17245999,46,0.5,0.7
2021,Jackson,Minor Collector,12010749,288,0.5,0.7
2021,Jackson,Principal Arterial,69692461,135,0.7,1
2021,Kanabec,Local,22817834,1155,0.3,0.5
2021,Kanabec,Major Collector,41559210,276,0.5,0.7
2021,Kanabec,Minor Arterial,62982310,106,0.5,0.7
2021,Kanabec,Minor Collector,7428552,117,0.5,0.7
2021,Kanabec,Principal Arterial,46259243,43,0.7,1
2021,Kandiyohi,Freeway/Expressway,16354435,23,0.7,1
2021,Kandiyohi,Local,58221921,2213,0.3,0.5
2021,Kandiyohi,Major Collector,93837131,454,0.5,0.7
2021,Kandiyohi,Minor Arterial,63629151,137,0.5,0.7
2021,Kandiyohi,Minor Collector,36041061,413,0.5,0.7
2021,Kandiyohi,Principal Arterial,219670851,234,0.7,1
2021,Kittson,Local,16985205,2261,0.3,0.5
2021,Kittson,Major Collector,18149824,391,0.5,0.7
2021,Kittson,Minor Arterial,26829813,193,0.5,0.7
2021,Kittson,Minor Collector,4476422,317,0.5,0.7
2021,Kittson,Principal Arterial,14025987,75,0.7,1
2021,Koochiching,Local,18422011,1514,0.3,0.5
2021,Koochiching,Major Collector,16322967,290,0.5,0.7
2021,Koochiching,Minor Arterial,28754719,263,0.5,0.7
2021,Koochiching,Minor Collector,7216199,374,0.5,0.7
2021,Koochiching,Principal Arterial,60138168,198,0.7,1
2021,Lac qui Parle,Local,24024060,2074,0.3,0.5
2021,Lac qui Parle,Major Collector,23357539,371,0.5,0.7
2021,Lac qui Parle,Minor Arterial,28947945,149,0.5,0.7
2021,Lac qui Parle,Minor Collector,4819910,293,0.5,0.7
2021,Lac qui Parle,Principal Arterial,28370611,71,0.7,1
2021,Lake,Local,19528677,1829,0.3,0.5
2021,Lake,Major Collector,43064704,347,0.5,0.7
2021,Lake,Minor Arterial,11544735,120,0.5,0.7
2021,Lake,Minor Collector,10326270,163,0.5,0.7
2021,Lake,Principal Arterial,100580564,121,0.7,1
2021,Lake of the Woods,Local,7918969,1045,0.3,0.5
2021,Lake of the Woods,Major Collector,14620003,219,0.5,0.7
2021,Lake of the Woods,Minor Arterial,9830851,61,0.5,0.7
2021,Lake of the Woods,Minor Collector,3602465,176,0.5,0.7
2021,Lake of the Woods,Principal Arterial,18674522,52,0.7,1
2021,Le Sueur,Local,42010739,1402,0.3,0.5
2021,Le Sueur,Major Collector,61013194,319,0.5,0.7
2021,Le Sueur,Minor Arterial,102654551,158,0.5,0.7
2021,Le Sueur,Minor Collector,30999715,234,0.5,0.7
2021,Le Sueur,Principal Arterial,52661246,34,0.7,1
2021,Lincoln,Local,18589615,1477,0.3,0.5
2021,Lincoln,Major Collector,19724438,320,0.5,0.7
